extract_month,county_code,party_affiliation,voter_status,voter_count
2026-04,MON,IND,ACT,1321
2026-04,MON,IND,INA,178
2026-04,MON,JEF,ACT,2
2026-04,MON,LPF,ACT,190
2026-04,MON,LPF,INA,43
2026-04,MON,NPA,ACT,12594
2026-04,MON,NPA,INA,2608
2026-04,MON,PSL,ACT,8
2026-04,MON,PSL,INA,2
2026-04,MON,REP,ACT,24922
2026-04,MON,REP,INA,3677
2026-04,MRN,AMF,ACT,382
2026-04,MRN,AMF,INA,20
2026-04,MRN,ASP,ACT,181
2026-04,MRN,ASP,INA,5
2026-04,MRN,BPP,ACT,566
2026-04,MRN,BPP,INA,26
2026-04,MRN,CPF,ACT,500
2026-04,MRN,CPF,INA,42
2026-04,MRN,CPP,ACT,187
2026-04,MRN,CPP,INA,13
2026-04,MRN,CSV,ACT,1084
2026-04,MRN,CSV,INA,51
2026-04,MRN,DEM,ACT,66070
2026-04,MRN,DEM,INA,16011
2026-04,MRN,ECO,ACT,93
2026-04,MRN,ECO,INA,19
2026-04,MRN,FFP,ACT,42
2026-04,MRN,FFP,INA,1
2026-04,MRN,GRE,ACT,162
2026-04,MRN,GRE,INA,48
2026-04,MRN,IND,ACT,6244
2026-04,MRN,IND,INA,736
2026-04,MRN,JEF,ACT,2
2026-04,MRN,LPF,ACT,755
2026-04,MRN,LPF,INA,183
2026-04,MRN,NPA,ACT,50646
2026-04,MRN,NPA,INA,17627
2026-04,MRN,PSL,ACT,36
2026-04,MRN,PSL,INA,13
2026-04,MRN,REP,ACT,136226
2026-04,MRN,REP,INA,15514
2026-04,MRT,AMF,ACT,141
2026-04,MRT,AMF,INA,4
2026-04,MRT,ASP,ACT,65
2026-04,MRT,ASP,INA,3
2026-04,MRT,BPP,ACT,34
2026-04,MRT,BPP,INA,4
2026-04,MRT,CPF,ACT,186
2026-04,MRT,CPF,INA,16
2026-04,MRT,CPP,ACT,69
2026-04,MRT,CPP,INA,4
2026-04,MRT,CSV,ACT,447
2026-04,MRT,CSV,INA,16
2026-04,MRT,DEM,ACT,23569
2026-04,MRT,DEM,INA,3467
2026-04,MRT,ECO,ACT,43
2026-04,MRT,ECO,INA,2
2026-04,MRT,FFP,ACT,13
2026-04,MRT,FFP,INA,1
2026-04,MRT,GRE,ACT,63
2026-04,MRT,GRE,INA,16
2026-04,MRT,IND,ACT,3607
2026-04,MRT,IND,INA,323
2026-04,MRT,LPF,ACT,264
2026-04,MRT,LPF,INA,39
2026-04,MRT,MGT,ACT,3
2026-04,MRT,NPA,ACT,23983
2026-04,MRT,NPA,INA,4718
2026-04,MRT,PSL,ACT,11
2026-04,MRT,PSL,INA,1
2026-04,MRT,REP,ACT,62596
2026-04,MRT,REP,INA,4732
2026-04,NAS,AMF,ACT,108
2026-04,NAS,AMF,INA,3
2026-04,NAS,ASP,ACT,28
2026-04,NAS,BPP,ACT,33
2026-04,NAS,CPF,ACT,123
2026-04,NAS,CPF,INA,11
2026-04,NAS,CPP,ACT,38
2026-04,NAS,CPP,INA,2
2026-04,NAS,CSV,ACT,280
2026-04,NAS,CSV,INA,20
2026-04,NAS,DEM,ACT,13384
2026-04,NAS,DEM,INA,1781
2026-04,NAS,ECO,ACT,15
2026-04,NAS,ECO,INA,7
2026-04,NAS,FFP,ACT,14
2026-04,NAS,GRE,ACT,49
2026-04,NAS,GRE,INA,10
2026-04,NAS,IND,ACT,2068
2026-04,NAS,IND,INA,203
2026-04,NAS,LPF,ACT,338
2026-04,NAS,LPF,INA,57
2026-04,NAS,NPA,ACT,14750
2026-04,NAS,NPA,INA,2694
2026-04,NAS,PSL,ACT,12
2026-04,NAS,PSL,INA,2
2026-04,NAS,REP,ACT,48627
2026-04,NAS,REP,INA,3580
2026-04,OKA,AMF,ACT,213
2026-04,OKA,AMF,INA,5
2026-04,OKA,ASP,ACT,135
2026-04,OKA,ASP,INA,5
2026-04,OKA,BPP,ACT,116
2026-04,OKA,BPP,INA,2
2026-04,OKA,CPF,ACT,287
2026-04,OKA,CPF,INA,43
2026-04,OKA,CPP,ACT,101
2026-04,OKA,CPP,INA,5
2026-04,OKA,CSV,ACT,674
2026-04,OKA,CSV,INA,35
2026-04,OKA,DEM,ACT,23921
2026-04,OKA,DEM,INA,4931
2026-04,OKA,ECO,ACT,45
2026-04,OKA,ECO,INA,9
2026-04,OKA,FFP,ACT,24
2026-04,OKA,FFP,INA,1
2026-04,OKA,GRE,ACT,95
2026-04,OKA,GRE,INA,22
2026-04,OKA,IND,ACT,3094
2026-04,OKA,IND,INA,567
2026-04,OKA,JEF,ACT,1
2026-04,OKA,LPF,ACT,688
2026-04,OKA,LPF,INA,175
2026-04,OKA,NPA,ACT,30828
2026-04,OKA,NPA,INA,9030
2026-04,OKA,PSL,ACT,21
2026-04,OKA,PSL,INA,7
2026-04,OKA,REP,ACT,85581
2026-04,OKA,REP,INA,10082
2026-04,OKE,AMF,ACT,50
2026-04,OKE,AMF,INA,3
2026-04,OKE,ASP,ACT,18
2026-04,OKE,ASP,INA,2
2026-04,OKE,BPP,ACT,26
2026-04,OKE,BPP,INA,3
2026-04,OKE,CPF,ACT,75
2026-04,OKE,CPF,INA,11
2026-04,OKE,CPP,ACT,21
2026-04,OKE,CPP,INA,2
2026-04,OKE,CSV,ACT,118
2026-04,OKE,CSV,INA,4
2026-04,OKE,DEM,ACT,4258
2026-04,OKE,DEM,INA,1676
2026-04,OKE,ECO,ACT,13
2026-04,OKE,ECO,INA,1
2026-04,OKE,FFP,ACT,4
2026-04,OKE,GRE,ACT,9
2026-04,OKE,GRE,INA,6
2026-04,OKE,IND,ACT,456
2026-04,OKE,IND,INA,105
2026-04,OKE,LPF,ACT,36
2026-04,OKE,LPF,INA,9
2026-04,OKE,NPA,ACT,3095
2026-04,OKE,NPA,INA,1648
2026-04,OKE,PSL,ACT,3
2026-04,OKE,PSL,INA,2
2026-04,OKE,REP,ACT,12168
2026-04,OKE,REP,INA,1817
2026-04,ORA,AMF,ACT,1357
2026-04,ORA,AMF,INA,37
2026-04,ORA,ASP,ACT,681
2026-04,ORA,ASP,INA,65
2026-04,ORA,BPP,ACT,2560
2026-04,ORA,BPP,INA,264
2026-04,ORA,CPF,ACT,1189
2026-04,ORA,CPF,INA,212
2026-04,ORA,CPP,ACT,707
2026-04,ORA,CPP,INA,76
2026-04,ORA,CSV,ACT,2554
2026-04,ORA,CSV,INA,293
2026-04,ORA,DEM,ACT,314108
2026-04,ORA,DEM,INA,58013
2026-04,ORA,ECO,ACT,318
2026-04,ORA,ECO,INA,46
2026-04,ORA,FFP,ACT,179
2026-04,ORA,FFP,INA,9
2026-04,ORA,GRE,ACT,744
2026-04,ORA,GRE,INA,128
2026-04,ORA,IND,ACT,17880
2026-04,ORA,IND,INA,1833
2026-04,ORA,JEF,ACT,4
2026-04,ORA,JEF,INA,1
2026-04,ORA,LPF,ACT,2177
2026-04,ORA,LPF,INA,398
2026-04,ORA,MGT,ACT,5
2026-04,ORA,NPA,ACT,241381
2026-04,ORA,NPA,INA,53888
2026-04,ORA,PSL,ACT,215
2026-04,ORA,PSL,INA,33
2026-04,ORA,REP,ACT,225048
2026-04,ORA,REP,INA,23877
2026-04,OSC,AMF,ACT,469
2026-04,OSC,AMF,INA,9
2026-04,OSC,ASP,ACT,273
2026-04,OSC,ASP,INA,14
2026-04,OSC,BPP,ACT,1926
2026-04,OSC,BPP,INA,119
2026-04,OSC,CPF,ACT,434
2026-04,OSC,CPF,INA,67
2026-04,OSC,CPP,ACT,244
2026-04,OSC,CPP,INA,21
2026-04,OSC,CSV,ACT,1051
2026-04,OSC,CSV,INA,51
2026-04,OSC,DEM,ACT,80944
2026-04,OSC,DEM,INA,25342
2026-04,OSC,ECO,ACT,114
2026-04,OSC,ECO,INA,18
2026-04,OSC,FFP,ACT,27
2026-04,OSC,FFP,INA,2
2026-04,OSC,GRE,ACT,180
2026-04,OSC,GRE,INA,36
2026-04,OSC,IND,ACT,4127
2026-04,OSC,IND,INA,640
2026-04,OSC,JEF,ACT,1
2026-04,OSC,LPF,ACT,426
2026-04,OSC,LPF,INA,135
2026-04,OSC,MGT,ACT,1
2026-04,OSC,NPA,ACT,70202
2026-04,OSC,NPA,INA,34564
2026-04,OSC,PSL,ACT,46
2026-04,OSC,PSL,INA,12
2026-04,OSC,REP,ACT,69134
2026-04,OSC,REP,INA,10658
2026-04,PAL,AMF,ACT,928
2026-04,PAL,AMF,INA,14
2026-04,PAL,ASP,ACT,407
2026-04,PAL,ASP,INA,11
2026-04,PAL,BPP,ACT,474
2026-04,PAL,BPP,INA,39
2026-04,PAL,CPF,ACT,1055
2026-04,PAL,CPF,INA,158
2026-04,PAL,CPP,ACT,473
2026-04,PAL,CPP,INA,35
2026-04,PAL,CSV,ACT,2210
2026-04,PAL,CSV,INA,137
2026-04,PAL,DEM,ACT,307892
2026-04,PAL,DEM,INA,83246
2026-04,PAL,ECO,ACT,244
2026-04,PAL,ECO,INA,46
2026-04,PAL,FFP,ACT,84
2026-04,PAL,FFP,INA,5
2026-04,PAL,GRE,ACT,482
2026-04,PAL,GRE,INA,160
2026-04,PAL,IND,ACT,25398
2026-04,PAL,IND,INA,3860
2026-04,PAL,JEF,ACT,5
2026-04,PAL,LPF,ACT,1555
2026-04,PAL,LPF,INA,545
2026-04,PAL,MGT,ACT,3
2026-04,PAL,NPA,ACT,233977
2026-04,PAL,NPA,INA,81002
2026-04,PAL,PSL,ACT,92
2026-04,PAL,PSL,INA,35
2026-04,PAL,REP,ACT,296257
2026-04,PAL,REP,INA,46233
2026-04,PAS,AMF,ACT,722
2026-04,PAS,AMF,INA,11
2026-04,PAS,ASP,ACT,312
2026-04,PAS,ASP,INA,21
2026-04,PAS,BPP,ACT,724
2026-04,PAS,BPP,INA,27
2026-04,PAS,CPF,ACT,745
2026-04,PAS,CPF,INA,74
2026-04,PAS,CPP,ACT,346
2026-04,PAS,CPP,INA,24
2026-04,PAS,CSV,ACT,1890
2026-04,PAS,CSV,INA,81
2026-04,PAS,DEM,ACT,98247
2026-04,PAS,DEM,INA,21816
2026-04,PAS,ECO,ACT,126
2026-04,PAS,ECO,INA,24
2026-04,PAS,FFP,ACT,67
2026-04,PAS,FFP,INA,1
2026-04,PAS,GRE,ACT,336
2026-04,PAS,GRE,INA,71
2026-04,PAS,IND,ACT,10664
2026-04,PAS,IND,INA,1394
2026-04,PAS,JEF,ACT,5
2026-04,PAS,LPF,ACT,1242
2026-04,PAS,LPF,INA,257
2026-04,PAS,MGT,ACT,1
2026-04,PAS,NPA,ACT,100586
2026-04,PAS,NPA,INA,31544
2026-04,PAS,PSL,ACT,73
2026-04,PAS,PSL,INA,18
2026-04,PAS,REP,ACT,179225
2026-04,PAS,REP,INA,22048
2026-04,PIN,AMF,ACT,694
2026-04,PIN,AMF,INA,26
2026-04,PIN,ASP,ACT,293
2026-04,PIN,ASP,INA,5
2026-04,PIN,BPP,ACT,366
2026-04,PIN,BPP,INA,25
2026-04,PIN,CPF,ACT,732
2026-04,PIN,CPF,INA,142
2026-04,PIN,CPP,ACT,351
2026-04,PIN,CPP,INA,23
2026-04,PIN,CSV,ACT,1592
2026-04,PIN,CSV,INA,94
2026-04,PIN,DEM,ACT,189887
2026-04,PIN,DEM,INA,42251
2026-04,PIN,ECO,ACT,178
2026-04,PIN,ECO,INA,23
2026-04,PIN,FFP,ACT,94
2026-04,PIN,FFP,INA,3
2026-04,PIN,GRE,ACT,541
2026-04,PIN,GRE,INA,188
2026-04,PIN,IND,ACT,15055
2026-04,PIN,IND,INA,2173
2026-04,PIN,JEF,ACT,2
2026-04,PIN,LPF,ACT,2103
2026-04,PIN,LPF,INA,541
2026-04,PIN,MGT,ACT,2
2026-04,PIN,NPA,ACT,153337
2026-04,PIN,NPA,INA,51766
2026-04,PIN,PSL,ACT,137
2026-04,PIN,PSL,INA,30
2026-04,PIN,REP,ACT,238657
2026-04,PIN,REP,INA,31855
2026-04,POL,AMF,ACT,643
2026-04,POL,AMF,INA,5
2026-04,POL,ASP,ACT,328
2026-04,POL,ASP,INA,10
2026-04,POL,BPP,ACT,1871
2026-04,POL,BPP,INA,46
2026-04,POL,CPF,ACT,795
2026-04,POL,CPF,INA,96
2026-04,POL,CPP,ACT,346
2026-04,POL,CPP,INA,18
2026-04,POL,CSV,ACT,1637
2026-04,POL,CSV,INA,65
2026-04,POL,DEM,ACT,130868
2026-04,POL,DEM,INA,33194
2026-04,POL,ECO,ACT,138
2026-04,POL,ECO,INA,24
2026-04,POL,FFP,ACT,91
2026-04,POL,FFP,INA,4
2026-04,POL,GRE,ACT,321
2026-04,POL,GRE,INA,78
2026-04,POL,IND,ACT,10473
2026-04,POL,IND,INA,1756
2026-04,POL,JEF,ACT,2
2026-04,POL,LPF,ACT,1225
2026-04,POL,LPF,INA,348
2026-04,POL,MGT,ACT,1
2026-04,POL,NPA,ACT,110799
2026-04,POL,NPA,INA,44015
2026-04,POL,PSL,ACT,83
2026-04,POL,PSL,INA,27
2026-04,POL,REP,ACT,190954
2026-04,POL,REP,INA,24359
2026-04,PUT,AMF,ACT,78
2026-04,PUT,AMF,INA,5
2026-04,PUT,ASP,ACT,36
2026-04,PUT,ASP,INA,1
2026-04,PUT,BPP,ACT,29
2026-04,PUT,BPP,INA,2
2026-04,PUT,CPF,ACT,101
2026-04,PUT,CPF,INA,8
2026-04,PUT,CPP,ACT,35
2026-04,PUT,CPP,INA,3
2026-04,PUT,CSV,ACT,197
2026-04,PUT,CSV,INA,11
2026-04,PUT,DEM,ACT,10514
2026-04,PUT,DEM,INA,3678
2026-04,PUT,ECO,ACT,17
2026-04,PUT,ECO,INA,3
2026-04,PUT,FFP,ACT,3
2026-04,PUT,GRE,ACT,37
2026-04,PUT,GRE,INA,12
2026-04,PUT,IND,ACT,725
2026-04,PUT,IND,INA,146
2026-04,PUT,JEF,ACT,2
2026-04,PUT,LPF,ACT,99
2026-04,PUT,LPF,INA,34
2026-04,PUT,NPA,ACT,6925
2026-04,PUT,NPA,INA,3651
2026-04,PUT,PSL,ACT,3
2026-04,PUT,PSL,INA,3
2026-04,PUT,REP,ACT,25535
2026-04,PUT,REP,INA,3453
2026-04,SAN,AMF,ACT,204
2026-04,SAN,AMF,INA,4
2026-04,SAN,ASP,ACT,84
2026-04,SAN,ASP,INA,1
2026-04,SAN,BPP,ACT,54
2026-04,SAN,BPP,INA,1
2026-04,SAN,CPF,ACT,260
2026-04,SAN,CPF,INA,32
2026-04,SAN,CPP,ACT,83
2026-04,SAN,CPP,INA,3
2026-04,SAN,CSV,ACT,583
2026-04,SAN,CSV,INA,26
2026-04,SAN,DEM,ACT,20079
2026-04,SAN,DEM,INA,5593
2026-04,SAN,ECO,ACT,48
2026-04,SAN,ECO,INA,7
2026-04,SAN,FFP,ACT,11
2026-04,SAN,GRE,ACT,91
2026-04,SAN,GRE,INA,26
2026-04,SAN,IND,ACT,3006
2026-04,SAN,IND,INA,679
2026-04,SAN,JEF,ACT,1
2026-04,SAN,LPF,ACT,687
2026-04,SAN,LPF,INA,217
2026-04,SAN,MGT,ACT,1
2026-04,SAN,NPA,ACT,24950
2026-04,SAN,NPA,INA,10284
2026-04,SAN,PSL,ACT,17
2026-04,SAN,PSL,INA,5
2026-04,SAN,REP,ACT,88978
2026-04,SAN,REP,INA,14067
2026-04,SAR,AMF,ACT,399
2026-04,SAR,AMF,INA,6
2026-04,SAR,ASP,ACT,131
2026-04,SAR,ASP,INA,6
2026-04,SAR,BPP,ACT,113
2026-04,SAR,BPP,INA,11
2026-04,SAR,CPF,ACT,357
2026-04,SAR,CPF,INA,36
2026-04,SAR,CPP,ACT,177
2026-04,SAR,CPP,INA,9
2026-04,SAR,CSV,ACT,892
2026-04,SAR,CSV,INA,52
2026-04,SAR,DEM,ACT,79622
2026-04,SAR,DEM,INA,16770
2026-04,SAR,ECO,ACT,89
2026-04,SAR,ECO,INA,9
2026-04,SAR,FFP,ACT,34
2026-04,SAR,GRE,ACT,255
2026-04,SAR,GRE,INA,67
2026-04,SAR,IND,ACT,8207
2026-04,SAR,IND,INA,974
2026-04,SAR,JEF,ACT,1
2026-04,SAR,LPF,ACT,773
2026-04,SAR,LPF,INA,241
2026-04,SAR,NPA,ACT,73229
2026-04,SAR,NPA,INA,20921
2026-04,SAR,PSL,ACT,38
2026-04,SAR,PSL,INA,9
2026-04,SAR,REP,ACT,159810
2026-04,SAR,REP,INA,19122
2026-04,SEM,AMF,ACT,401
2026-04,SEM,AMF,INA,15
2026-04,SEM,ASP,ACT,179
2026-04,SEM,ASP,INA,12
2026-04,SEM,BPP,ACT,726
2026-04,SEM,BPP,INA,58
2026-04,SEM,CPF,ACT,429
2026-04,SEM,CPF,INA,55
2026-04,SEM,CPP,ACT,219
2026-04,SEM,CPP,INA,18
2026-04,SEM,CSV,ACT,1034
2026-04,SEM,CSV,INA,92
2026-04,SEM,DEM,ACT,106058
2026-04,SEM,DEM,INA,10078
2026-04,SEM,ECO,ACT,115
2026-04,SEM,ECO,INA,9
2026-04,SEM,FFP,ACT,44
2026-04,SEM,FFP,INA,3
2026-04,SEM,GRE,ACT,316
2026-04,SEM,GRE,INA,42
2026-04,SEM,IND,ACT,8154
2026-04,SEM,IND,INA,586
2026-04,SEM,LPF,ACT,1196
2026-04,SEM,LPF,INA,133
2026-04,SEM,MGT,ACT,2
2026-04,SEM,NPA,ACT,98890
2026-04,SEM,NPA,INA,9905
2026-04,SEM,PSL,ACT,87
2026-04,SEM,PSL,INA,10
2026-04,SEM,REP,ACT,120230
2026-04,SEM,REP,INA,6745
2026-04,STJ,AMF,ACT,242
2026-04,STJ,AMF,INA,2
2026-04,STJ,ASP,ACT,93
2026-04,STJ,ASP,INA,7
2026-04,STJ,BPP,ACT,86
2026-04,STJ,BPP,INA,5
2026-04,STJ,CPF,ACT,234
2026-04,STJ,CPF,INA,25
2026-04,STJ,CPP,ACT,116
2026-04,STJ,CPP,INA,8
2026-04,STJ,CSV,ACT,742
2026-04,STJ,CSV,INA,26
2026-04,STJ,DEM,ACT,47004
2026-04,STJ,DEM,INA,7494
2026-04,STJ,ECO,ACT,65
2026-04,STJ,ECO,INA,11
2026-04,STJ,FFP,ACT,29
2026-04,STJ,FFP,INA,1
2026-04,STJ,GRE,ACT,134
2026-04,STJ,GRE,INA,25
2026-04,STJ,IND,ACT,4926
2026-04,STJ,IND,INA,544
2026-04,STJ,JEF,ACT,1
2026-04,STJ,LPF,ACT,758
2026-04,STJ,LPF,INA,156
2026-04,STJ,MGT,ACT,3
2026-04,STJ,NPA,ACT,48708
2026-04,STJ,NPA,INA,11314
2026-04,STJ,PSL,ACT,22
2026-04,STJ,PSL,INA,8
2026-04,STJ,REP,ACT,131463
2026-04,STJ,REP,INA,12009
2026-04,STL,AMF,ACT,368
2026-04,STL,AMF,INA,6
2026-04,STL,ASP,ACT,182
2026-04,STL,ASP,INA,4
2026-04,STL,BPP,ACT,317
2026-04,STL,BPP,INA,7
2026-04,STL,CPF,ACT,519
2026-04,STL,CPF,INA,33
2026-04,STL,CPP,ACT,208
2026-04,STL,CPP,INA,3
2026-04,STL,CSV,ACT,1083
2026-04,STL,CSV,INA,25
2026-04,STL,DEM,ACT,78782
2026-04,STL,DEM,INA,16314
2026-04,STL,ECO,ACT,90
2026-04,STL,ECO,INA,10
2026-04,STL,FFP,ACT,42
2026-04,STL,FFP,INA,3
2026-04,STL,GRE,ACT,163
2026-04,STL,GRE,INA,34
2026-04,STL,IND,ACT,6856
2026-04,STL,IND,INA,685
2026-04,STL,JEF,ACT,1
2026-04,STL,LPF,ACT,460
2026-04,STL,LPF,INA,104
2026-04,STL,MGT,ACT,2
2026-04,STL,NPA,ACT,57102
2026-04,STL,NPA,INA,16087
2026-04,STL,PSL,ACT,29
2026-04,STL,PSL,INA,3
2026-04,STL,REP,ACT,93601
2026-04,STL,REP,INA,9717
2026-04,SUM,AMF,ACT,131
2026-04,SUM,AMF,INA,3
2026-04,SUM,ASP,ACT,37
2026-04,SUM,BPP,ACT,53
2026-04,SUM,BPP,INA,2
2026-04,SUM,CPF,ACT,95
2026-04,SUM,CPF,INA,8
2026-04,SUM,CPP,ACT,50
2026-04,SUM,CPP,INA,3
2026-04,SUM,CSV,ACT,366
2026-04,SUM,CSV,INA,8
2026-04,SUM,DEM,ACT,23251
2026-04,SUM,DEM,INA,2870
2026-04,SUM,ECO,ACT,26
2026-04,SUM,ECO,INA,2
2026-04,SUM,FFP,ACT,16
2026-04,SUM,GRE,ACT,36
2026-04,SUM,GRE,INA,10
2026-04,SUM,IND,ACT,2780
2026-04,SUM,IND,INA,128
2026-04,SUM,LPF,ACT,209
2026-04,SUM,LPF,INA,33
2026-04,SUM,NPA,ACT,23612
2026-04,SUM,NPA,INA,4016
2026-04,SUM,PSL,ACT,7
2026-04,SUM,PSL,INA,1
2026-04,SUM,REP,ACT,76684
2026-04,SUM,REP,INA,5054
2026-04,SUW,AMF,ACT,51
2026-04,SUW,ASP,ACT,23
2026-04,SUW,BPP,ACT,9
2026-04,SUW,BPP,INA,1
2026-04,SUW,CPF,ACT,74
2026-04,SUW,CPF,INA,4
2026-04,SUW,CPP,ACT,26
2026-04,SUW,CPP,INA,1
2026-04,SUW,CSV,ACT,126
2026-04,SUW,CSV,INA,1
2026-04,SUW,DEM,ACT,5061
2026-04,SUW,DEM,INA,1678
2026-04,SUW,ECO,ACT,8
2026-04,SUW,ECO,INA,1
2026-04,SUW,FFP,ACT,7
2026-04,SUW,GRE,ACT,18
2026-04,SUW,GRE,INA,2
2026-04,SUW,IND,ACT,493
2026-04,SUW,IND,INA,68
2026-04,SUW,LPF,ACT,81
2026-04,SUW,LPF,INA,23
2026-04,SUW,NPA,ACT,3438
2026-04,SUW,NPA,INA,1467
2026-04,SUW,PSL,ACT,3
2026-04,SUW,PSL,INA,1
2026-04,SUW,REP,ACT,16817
2026-04,SUW,REP,INA,1924
2026-04,TAY,AMF,ACT,34
2026-04,TAY,ASP,ACT,11
2026-04,TAY,BPP,ACT,6
2026-04,TAY,CPF,ACT,34
2026-04,TAY,CPF,INA,2
2026-04,TAY,CPP,ACT,7
2026-04,TAY,CPP,INA,3
2026-04,TAY,CSV,ACT,47
2026-04,TAY,CSV,INA,3
2026-04,TAY,DEM,ACT,2854
2026-04,TAY,DEM,INA,857
2026-04,TAY,ECO,ACT,5
2026-04,TAY,FFP,ACT,1
2026-04,TAY,GRE,ACT,3
2026-04,TAY,GRE,INA,1
2026-04,TAY,IND,ACT,107
2026-04,TAY,IND,INA,39
2026-04,TAY,LPF,ACT,22
2026-04,TAY,LPF,INA,2
2026-04,TAY,NPA,ACT,966
2026-04,TAY,NPA,INA,510
2026-04,TAY,PSL,ACT,1
2026-04,TAY,REP,ACT,7426
2026-04,TAY,REP,INA,807
2026-04,UNI,AMF,ACT,4
2026-04,UNI,CPF,ACT,10
2026-04,UNI,CPP,ACT,1
2026-04,UNI,CSV,ACT,13
2026-04,UNI,DEM,ACT,1503
2026-04,UNI,DEM,INA,248
2026-04,UNI,ECO,ACT,1
2026-04,UNI,GRE,ACT,4
2026-04,UNI,GRE,INA,2
2026-04,UNI,IND,ACT,92
2026-04,UNI,IND,INA,16
2026-04,UNI,LPF,ACT,21
2026-04,UNI,LPF,INA,4
2026-04,UNI,NPA,ACT,657
2026-04,UNI,NPA,INA,179
2026-04,UNI,PSL,ACT,2
2026-04,UNI,REP,ACT,4866
2026-04,UNI,REP,INA,315
2026-04,VOL,AMF,ACT,567
2026-04,VOL,AMF,INA,4
2026-04,VOL,ASP,ACT,246
2026-04,VOL,ASP,INA,11
2026-04,VOL,BPP,ACT,665
2026-04,VOL,BPP,INA,41
2026-04,VOL,CPF,ACT,581
2026-04,VOL,CPF,INA,79
2026-04,VOL,CPP,ACT,250
2026-04,VOL,CPP,INA,23
2026-04,VOL,CSV,ACT,1393
2026-04,VOL,CSV,INA,114
2026-04,VOL,DEM,ACT,105235
2026-04,VOL,DEM,INA,20296
2026-04,VOL,ECO,ACT,148
2026-04,VOL,ECO,INA,32
2026-04,VOL,FFP,ACT,49
2026-04,VOL,FFP,INA,1
2026-04,VOL,GRE,ACT,299
2026-04,VOL,GRE,INA,58
2026-04,VOL,IND,ACT,10880
2026-04,VOL,IND,INA,1126
2026-04,VOL,JEF,ACT,3
2026-04,VOL,LPF,ACT,1265
2026-04,VOL,LPF,INA,241
2026-04,VOL,MGT,ACT,4
2026-04,VOL,NPA,ACT,102546
2026-04,VOL,NPA,INA,24985
2026-04,VOL,PSL,ACT,62
2026-04,VOL,PSL,INA,10
2026-04,VOL,REP,ACT,170020
2026-04,VOL,REP,INA,18094
2026-04,WAK,AMF,ACT,63
2026-04,WAK,ASP,ACT,27
2026-04,WAK,BPP,ACT,7
2026-04,WAK,CPF,ACT,54
2026-04,WAK,CPP,ACT,33
2026-04,WAK,CPP,INA,1
2026-04,WAK,CSV,ACT,142
2026-04,WAK,CSV,INA,3
2026-04,WAK,DEM,ACT,6302
2026-04,WAK,DEM,INA,551
2026-04,WAK,ECO,ACT,7
2026-04,WAK,FFP,ACT,4
2026-04,WAK,GRE,ACT,15
2026-04,WAK,IND,ACT,517
2026-04,WAK,IND,INA,29
2026-04,WAK,JEF,ACT,1
2026-04,WAK,LPF,ACT,82
2026-04,WAK,LPF,INA,7
2026-04,WAK,NPA,ACT,4118
2026-04,WAK,NPA,INA,550
2026-04,WAK,PSL,ACT,3
2026-04,WAK,PSL,INA,1
2026-04,WAK,REP,ACT,13927
2026-04,WAK,REP,INA,606
2026-04,WAL,AMF,ACT,105
2026-04,WAL,AMF,INA,4
2026-04,WAL,ASP,ACT,39
2026-04,WAL,ASP,INA,3
2026-04,WAL,BPP,ACT,23
2026-04,WAL,BPP,INA,3
2026-04,WAL,CPF,ACT,110
2026-04,WAL,CPF,INA,3
2026-04,WAL,CPP,ACT,38
2026-04,WAL,CSV,ACT,303
2026-04,WAL,CSV,INA,12
2026-04,WAL,DEM,ACT,7436
2026-04,WAL,DEM,INA,1504
2026-04,WAL,ECO,ACT,19
2026-04,WAL,ECO,INA,1
2026-04,WAL,FFP,ACT,12
2026-04,WAL,GRE,ACT,31
2026-04,WAL,GRE,INA,11
2026-04,WAL,IND,ACT,1316
2026-04,WAL,IND,INA,176
2026-04,WAL,JEF,ACT,1
2026-04,WAL,LPF,ACT,187
2026-04,WAL,LPF,INA,49
2026-04,WAL,MGT,ACT,1
2026-04,WAL,NPA,ACT,9580
2026-04,WAL,NPA,INA,2955
2026-04,WAL,PSL,ACT,10
2026-04,WAL,PSL,INA,1
2026-04,WAL,REP,ACT,41738
2026-04,WAL,REP,INA,3812
2026-04,WAS,AMF,ACT,25
2026-04,WAS,AMF,INA,1
2026-04,WAS,ASP,ACT,1
2026-04,WAS,BPP,ACT,4
2026-04,WAS,CPF,ACT,16
2026-04,WAS,CPF,INA,11
2026-04,WAS,CPP,ACT,7
2026-04,WAS,CPP,INA,2
2026-04,WAS,CSV,ACT,55
2026-04,WAS,CSV,INA,9
2026-04,WAS,DEM,ACT,2576
2026-04,WAS,DEM,INA,805
2026-04,WAS,ECO,ACT,1
2026-04,WAS,ECO,INA,1
2026-04,WAS,FFP,ACT,1
2026-04,WAS,GRE,ACT,4
2026-04,WAS,GRE,INA,2
2026-04,WAS,IND,ACT,200
2026-04,WAS,IND,INA,37
2026-04,WAS,JEF,ACT,1
2026-04,WAS,LPF,ACT,28
2026-04,WAS,LPF,INA,10
2026-04,WAS,NPA,ACT,1663
2026-04,WAS,NPA,INA,838
2026-04,WAS,REP,ACT,9939
2026-04,WAS,REP,INA,1380
2026-05,ALA,AMF,ACT,192
2026-05,ALA,AMF,INA,8
2026-05,ALA,ASP,ACT,97
2026-05,ALA,ASP,INA,7
2026-05,ALA,BPP,ACT,137
